Shape_Code,Length,Width,Height,Shape_Factor,R_Value,Thermal_Mass_Factor,Window_Area,Window_U_Value,Orientation_Factor,ACH,Occupants,Elevation,Outside_Temp,Solar_Power,Wind_Speed,Previous_Temp,Inside_Temp,Solar_Gain,Conduction_Loss,Infiltration_Loss
1,7.337291153830055,6.512463925460867,2.9336060515600666,0.9205609878446039,2.214271382157137,73610.77033997068,2.412591416181362,2.640597150745024,0.678074877493153,4.1865989329632125,0,3613.534202319879,-3.076820924477252,0.0,10.68279754059416,-0.393330482176224,-0.610443120316635,0.0,250.92931489686669,328.4338536717682
1,7.337291153830055,6.512463925460867,2.9336060515600666,0.9205609878446039,2.214271382157137,73610.77033997068,2.412591416181362,2.640597150745024,0.678074877493153,4.1865989329632125,0,3613.534202319879,-5.313388465733574,0.0,9.245204237022316,-0.610443120316635,-0.9835367941585869,0.0,419.51508166554333,576.08211111599
1,7.337291153830055,6.512463925460867,2.9336060515600666,0.9205609878446039,2.214271382157137,73610.77033997068,2.412591416181362,2.640597150745024,0.678074877493153,4.1865989329632125,0,3613.534202319879,-6.231392614148959,0.0,18.507823592424355,-0.9835367941585869,-1.452863144334331,0.0,613.0468926395911,639.3463519891354
1,7.337291153830055,6.512463925460867,2.9336060515600666,0.9205609878446039,2.214271382157137,73610.77033997068,2.412591416181362,2.640597150745024,0.678074877493153,4.1865989329632125,0,3613.534202319879,-5.829814893152636,0.0,4.3923034794053795,-1.452863144334331,-1.7767382915643424,0.0,326.57720078853464,537.6807858813211
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-21.07878334348804,0.0,6.309060961181638,-6.88907975072488,-7.129039147997325,0.0,1698.1426857397587,903.1327730011379
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-21.813283468018092,0.0,4.21965687172653,-7.129039147997325,-7.364416534101615,0.0,1618.4870453294352,935.0266994846268
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-20.27941916119349,0.0,17.527352529453378,-7.364416534101615,-7.644479755216045,0.0,2199.297927033134,820.0095467812752
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-21.672472453549766,0.0,13.1087733058976,-7.644479755216045,-7.922791932721578,0.0,2109.541775313721,891.5132672314826
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-19.98818837201816,0.0,18.29095179481087,-7.922791932721578,-8.187772240564463,0.0,2096.1294689095635,765.9575699426766
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-17.50555721285257,0.0,5.297603329961049,-8.187772240564463,-8.33800072129401,0.0,1072.6570539502968,593.2862528088511
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-15.153971864200335,0.0,5.254832170458705,-8.33800072129401,-8.44521314691778,0.0,783.4790431292547,434.0758938017982
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-10.660195825025736,274.0404331735908,7.988010102807945,-8.44521314691778,-8.449606236525959,280.3706618807201,284.12165823152384,142.0414474954762
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-8.021598192894073,542.9487981935422,10.19052587352929,-8.449606236525959,-8.379086841816752,555.4907068054328,-54.38171099447292,-25.203738234659987
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-4.672438908514107,585.2889933621002,2.192982607013183,-8.379086841816752,-8.254014159345147,598.8089442132967,-371.00670887787834,-233.91003875964
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,0.4170715716597122,892.0811519179643,8.44319933599368,-8.254014159345147,-7.997320333947591,912.6878837478723,-1114.6780978301426,-548.3448810736519
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,1.7135749483387888,887.2883997307018,19.922427604801936,-7.997320333947591,-7.67406104593708,907.7844208266843,-1748.8479403237673,-612.9398794095754
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,5.403306169765716,1078.710168557016,17.21559404468996,-7.67406104593708,-7.26844805120875,1103.6279589596693,-2197.990862378891,-826.3874205193996
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,5.291828221041811,976.2640407559761,13.634207380531496,-7.26844805120875,-6.903591511733472,998.81536497103,-1909.8452823715108,-794.5107163298668
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,7.35993835469319,768.5158717813545,12.81923597159616,-6.903591511733472,-6.5285785062093495,786.2682931196799,-2119.2528950793235,-903.5185830634487
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,5.5920416760009815,659.7484468308252,9.074474126584128,-6.5285785062093495,-6.22735447580828,674.9883824463367,-1596.552694660735,-768.3412671120741
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,6.677410917031546,526.4214882016573,5.267781015021815,-6.22735447580828,-5.945552075385873,538.5816223033027,-1479.550105793296,-819.3045065450353
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,3.0247501690338123,223.47837863875728,18.25255678689641,-5.945552075385873,-5.710474953443301,228.64064331444345,-1553.5006767235218,-568.242547857828
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,1.1462891560607429,1.0972772749631006e-13,12.778989897320104,-5.710474953443301,-5.561276829018819,1.122623958389382e-13,-1019.8627667748756,-435.34036906822337
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-3.118256510720972,0.0,3.056785370992696,-5.561276829018819,-5.512248445054427,0.0,-255.81628652920594,-155.24306345168387
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-6.392028070140469,0.0,10.787580602392515,-5.512248445054427,-5.51991818607203,0.0,123.72009299073869,56.22732811587563
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-10.078074359804683,0.0,10.60707344390355,-5.51991818607203,-5.599017694196897,0.0,634.465614265761,290.04745219510903
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-15.892138698898455,0.0,6.483121140093462,-5.599017694196897,-5.7712465129199,0.0,1240.0833854727996,655.1858244705388
3,8.870120334353551,5.749448050304105,3.5685795709586614,1.1188549492011424,1.1406819874391516,367974.3707774828,2.2181463831050277,2.003420839002195,0.76873466929097,3.6761168639748947,1,4571.208041938222,-18.823682543457267,0.0,18.58197232529234,-5.7712465129199,-6.060314322973049,0.0,2284.628235273887,828.5407733855011
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-30.412415365178976,0.0,18.93898890595988,-26.28859040544439,-26.25143328897847,0.0,431.28135942529445,83.3976095619267
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-33.5598944294814,0.0,9.719809266332275,-26.25143328897847,-26.256968562795223,0.0,580.5270319351569,147.08013321177984
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-33.87198994670177,0.0,15.21204330514463,-26.256968562795223,-26.290713763147465,0.0,715.337292314798,152.96681510284998
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-31.519351497764074,0.0,2.567829289995256,-26.290713763147465,-26.235175113380723,0.0,317.1761157576635,105.82499910898046
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-31.620597028494903,0.0,10.996071869898877,-26.235175113380723,-26.20634825369453,0.0,447.5140711226095,108.71203396803223
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-31.02572795739139,0.0,17.448660821705147,-26.20634825369453,-26.18249182082768,0.0,483.7498542829901,97.26624288302932
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-28.954320965643927,0.0,10.785921775589166,-26.18249182082768,-26.099926197029976,0.0,231.56692281281414,56.6372226181929
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-26.174005804589804,179.90402394879527,6.2343258260178995,-26.099926197029976,-25.936972547554127,126.79606182722507,10.928463092213523,3.136655098508748
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-23.38239400040358,396.2660236474687,8.762001678290082,-25.936972547554127,-25.69330175263329,279.287645332124,-187.05114144620546,-48.96872998902119
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-22.819157605806023,479.2011288027777,4.493946740631147,-25.69330175263329,-25.438088907535434,337.74017179652935,-179.8465577392559,-55.286735352636654
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-21.49769266808357,674.7748847632182,4.60229465193154,-25.438088907535434,-25.137108107664222,475.580235116073,-249.2700223692182,-76.29077422909799
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-20.254134143206283,644.1115613221352,12.622059145401979,-25.137108107664222,-24.804226637521584,453.9687749078769,-411.33419482792317,-94.94257995487915
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-19.002414626547967,848.0202542591683,17.19270800507493,-24.804226637521584,-24.40968955176014,597.68328817586,-557.2530907628834,-112.81640869069828
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-18.706257305421527,679.140643498534,13.379555565925612,-24.40968955176014,-24.05222050312603,478.6572147320676,-493.00717680476765,-111.21164807162073
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-18.013346216554297,589.0255082830835,18.71028481161342,-24.05222050312603,-23.683526433516256,415.1442148249662,-605.8669002754322,-117.84969023273673
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-17.205700075111636,533.1962955936867,15.692388485815068,-23.683526433516256,-23.321937649641445,375.7958770360078,-600.8677333331899,-126.75959906623386
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-17.2667489846815,346.381723061535,1.9386162845764665,-23.321937649641445,-23.039220657242556,244.12927187015958,-346.86962944763206,-119.05143356885849
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-19.621632749341828,192.40440653686852,9.3404933607335,-23.039220657242556,-22.806438178875993,135.60631102961327,-258.94283272397564,-66.45291979908744
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-20.324721806146385,9.768173382157127e-14,19.683304227319322,-22.806438178875993,-22.60582415456922,6.884592622873031e-14,-252.62727624815108,-47.934698313365764
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-24.076631515456917,0.0,8.052425642045375,-22.60582415456922,-22.49459311029907,0.0,114.5014850033321,30.733943217310607
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-25.349934254201372,0.0,17.23345072705582,-22.49459311029907,-22.423616252018995,0.0,287.8012180059226,58.20186819761161
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-27.617830010098878,0.0,3.80417816881623,-22.423616252018995,-22.37095907215523,0.0,332.26949823774873,105.10294099529929
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-28.87789414274719,0.0,8.437632796688083,-22.37095907215523,-22.3562142695822,0.0,495.3119469660781,131.14838486779777
3,4.587366476486955,3.9833466868197447,3.1786342828809495,1.6210002014920863,1.3337175027939676,380959.2575437666,3.668871838503372,5.7041854366046545,0.3201703391028878,3.4290965438435017,7,4175.1596359764235,-30.985262410210744,0.0,4.99612895764201,-22.3562142695822,-22.366236737228984,0.0,576.3657405482794,173.62129327598848
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-9.792110925680053,0.0,1.958174564032007,6.599985014757403,6.152205180215947,0.0,5024.982879566539,79.00836587905734
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-11.71629158589607,0.0,10.8117587620061,6.152205180215947,5.389278626516001,0.0,7625.410282071483,85.44397673271504
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-14.07619522441282,0.0,1.8652555236767188,5.389278626516001,4.829401922507671,0.0,5937.493056331571,93.75259210058779
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-11.412029755832606,0.0,4.7275898108349885,4.829401922507671,4.312961224727663,0.0,5593.845010964631,78.10221802980874
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-11.140769429227753,0.0,9.62716835942079,4.312961224727663,3.705306300168676,0.0,6352.436336902538,74.0261055682211
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-7.677832952432733,0.0,18.048857310210973,3.705306300168676,3.145266062692329,0.0,5978.351527485847,54.24685389038187
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-7.0564417490251135,0.0,7.808435151756264,3.145266062692329,2.830659845465214,0.0,3953.310391245472,49.08164269974259
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,-1.6016253452498748,262.11879038750004,5.704984578938406,2.830659845465214,2.8273291623301264,206.2143434873921,1612.1126946897991,21.65273578736733
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,1.1095370782408658,499.0670142057592,15.667230569685744,2.8273291623301264,2.934835016729512,392.62647496011584,894.6881209506573,8.660381192199491
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,4.406318636660867,659.6555511332338,3.7979573453527427,2.934835016729512,3.2216491750374603,518.9648411075556,-447.0483928172515,-6.485591374871983
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,6.242980943352978,708.6926726605457,14.714743575780869,3.2216491750374603,3.627276600108427,557.54337188483,-1384.002827190883,-13.764414485213585
1,5.325155651018611,4.541969968283947,3.054375491352957,1.1433126118968127,0.2997171089745467,352013.1180992457,1.449379025744768,4.230488089106258,0.9046643825673395,0.36747242895576393,14,5051.488956595374,8.494181983833684,856.378367909862,1.0028467452790712,3.627276600108427,4.048035823754866,673.7308021842533,-1383.998020751501,-22.75055689796862
